date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:46:11	26541/26541	---MCZ	200	added ('OK')	text/html	etag:W/%225fbd3427-67ad%22	https://demo.dashboardpack.com/marketing-html/resister.html	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/resister.html	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:12	3065/3065	---MCZ	200	added ('OK')	text/html	etag:W/%225fbd3419-bf9%22	https://demo.dashboardpack.com/marketing-html/error_400.html	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/error_400.html	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:12	3051/3051	---MCZ	200	added ('OK')	text/html	etag:W/%225fbd341a-beb%22	https://demo.dashboardpack.com/marketing-html/error_500.html	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/error_500.html	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:13	25195/25195	---MCZ	200	added ('OK')	text/html	etag:W/%225fbd341c-626b%22	https://demo.dashboardpack.com/marketing-html/forgot_pass.html	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/forgot_pass.html	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:15	31692/31692	---MCZ	200	added ('OK')	text/html	etag:W/%225fbd341d-7bcc%22	https://demo.dashboardpack.com/marketing-html/gallery.html	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/gallery.html	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:16	505/505	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225fbd348b-1f9%22	https://demo.dashboardpack.com/marketing-html/img/icon/icon_search.svg	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/icon/icon_search.svg	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:17	1165/1165	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225fbd3489-48d%22	https://demo.dashboardpack.com/marketing-html/img/icon/bell.svg	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/icon/bell.svg	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:18	16590/16590	---M--	200	added ('OK')	image/png	etag:%225fbd34c3-40ce%22	https://demo.dashboardpack.com/marketing-html/img/staf/2.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/staf/2.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:19	20788/20788	---M--	200	added ('OK')	image/png	etag:%225fbd34c4-5134%22	https://demo.dashboardpack.com/marketing-html/img/staf/4.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/staf/4.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:20	16815/16815	---M--	200	added ('OK')	image/png	etag:%225fbd34c4-41af%22	https://demo.dashboardpack.com/marketing-html/img/staf/3.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/staf/3.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:21	801/801	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225fbd348d-321%22	https://demo.dashboardpack.com/marketing-html/img/icon/msg.svg	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/icon/msg.svg	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:22	3077/3077	---M--	200	added ('OK')	image/png	etag:%225fbd3444-c05%22	https://demo.dashboardpack.com/marketing-html/img/client_img.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/client_img.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:23	3344/3344	---M--	200	added ('OK')	image/png	etag:%225fbd34b2-d10%22	https://demo.dashboardpack.com/marketing-html/img/Payment/1.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/Payment/1.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:24	3130/3130	---M--	200	added ('OK')	image/png	etag:%225fbd34b2-c3a%22	https://demo.dashboardpack.com/marketing-html/img/Payment/2.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/Payment/2.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:25	2559/2559	---M--	200	added ('OK')	image/png	etag:%225fbd34b3-9ff%22	https://demo.dashboardpack.com/marketing-html/img/Payment/3.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/Payment/3.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:26	2145/2145	---M--	200	added ('OK')	image/png	etag:%225fbd34b4-861%22	https://demo.dashboardpack.com/marketing-html/img/Payment/4.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/Payment/4.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:27	2566/2566	---M--	200	added ('OK')	image/png	etag:%225fbd34b5-a06%22	https://demo.dashboardpack.com/marketing-html/img/Payment/5.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/Payment/5.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:27	1526/1526	---M--	200	added ('OK')	image/png	etag:%225fbd34b5-5f6%22	https://demo.dashboardpack.com/marketing-html/img/Payment/check_1.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/Payment/check_1.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:28	1513/1513	---M--	200	added ('OK')	image/png	etag:%225fbd34b6-5e9%22	https://demo.dashboardpack.com/marketing-html/img/Payment/check_2.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/Payment/check_2.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:29	1518/1518	---M--	200	added ('OK')	image/png	etag:%225fbd34b6-5ee%22	https://demo.dashboardpack.com/marketing-html/img/Payment/check_3.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/Payment/check_3.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:30	1535/1535	---M--	200	added ('OK')	image/png	etag:%225fbd34b7-5ff%22	https://demo.dashboardpack.com/marketing-html/img/Payment/check_4.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/Payment/check_4.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:31	1524/1524	---M--	200	added ('OK')	image/png	etag:%225fbd34b7-5f4%22	https://demo.dashboardpack.com/marketing-html/img/Payment/check_5.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/Payment/check_5.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:33	29202/29202	---M--	200	added ('OK')	image/png	etag:%225fbd344a-7212%22	https://demo.dashboardpack.com/marketing-html/img/plane.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/plane.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:33	2060/2060	---M--	200	added ('OK')	image/png	etag:%225fbd3496-80c%22	https://demo.dashboardpack.com/marketing-html/img/invoice_img/man_1.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/invoice_img/man_1.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:34	360/360	---M--	200	added ('OK')	image/png	etag:%225fbd3495-168%22	https://demo.dashboardpack.com/marketing-html/img/invoice_img/check.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/invoice_img/check.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:35	2174/2174	---M--	200	added ('OK')	image/png	etag:%225fbd3496-87e%22	https://demo.dashboardpack.com/marketing-html/img/invoice_img/man_2.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/invoice_img/man_2.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:35	2193/2193	---M--	200	added ('OK')	image/png	etag:%225fbd3497-891%22	https://demo.dashboardpack.com/marketing-html/img/invoice_img/man_3.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/invoice_img/man_3.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:36	2583/2583	---M--	200	added ('OK')	image/png	etag:%225fbd3497-a17%22	https://demo.dashboardpack.com/marketing-html/img/invoice_img/man_4.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/invoice_img/man_4.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:37	303/303	---M--	200	added ('OK')	image/png	etag:%225fbd3495-12f%22	https://demo.dashboardpack.com/marketing-html/img/invoice_img/close.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/invoice_img/close.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:38	2027/2027	---M--	200	added ('OK')	image/png	etag:%225fbd3498-7eb%22	https://demo.dashboardpack.com/marketing-html/img/invoice_img/man_5.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/invoice_img/man_5.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:40	15238/15238	---M--	200	added ('OK')	image/png	etag:%225fbd34c3-3b86%22	https://demo.dashboardpack.com/marketing-html/img/staf/1.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/staf/1.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:41	14569/14569	---M--	200	added ('OK')	image/png	etag:%225fbd34c5-38e9%22	https://demo.dashboardpack.com/marketing-html/img/staf/5.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/staf/5.png	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:42	88145/88145	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3455-15851%22	https://demo.dashboardpack.com/marketing-html/js/jquery-3.4.1.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/js/jquery-3.4.1.min.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:43	21004/21004	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3459-520c%22	https://demo.dashboardpack.com/marketing-html/js/popper.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/js/popper.min.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:44	58072/58072	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3452-e2d8%22	https://demo.dashboardpack.com/marketing-html/js/bootstrap.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/js/bootstrap.min.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:45	4770/4770	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3459-12a2%22	https://demo.dashboardpack.com/marketing-html/js/metisMenu.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/js/metisMenu.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:46	17548/17548	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd350b-448c%22	https://demo.dashboardpack.com/marketing-html/vendors/count_up/jquery.waypoints.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/count_up/jquery.waypoints.min.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:47	156721/156721	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd34fc-26431%22	https://demo.dashboardpack.com/marketing-html/vendors/chartlist/Chart.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/chartlist/Chart.min.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:47	4747/4747	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd350a-128b%22	https://demo.dashboardpack.com/marketing-html/vendors/count_up/jquery.counterup.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/count_up/jquery.counterup.min.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:49	11910/11910	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd35da-2e86%22	https://demo.dashboardpack.com/marketing-html/vendors/niceselect/js/jquery.nice-select.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/niceselect/js/jquery.nice-select.min.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:50	44342/44342	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd35e0-ad36%22	https://demo.dashboardpack.com/marketing-html/vendors/owl_carousel/js/owl.carousel.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/owl_carousel/js/owl.carousel.min.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:51	82411/82411	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd35c1-141eb%22	https://demo.dashboardpack.com/marketing-html/vendors/datatable/js/jquery.dataTables.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/datatable/js/jquery.dataTables.min.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:52	13031/13031	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd35c1-32e7%22	https://demo.dashboardpack.com/marketing-html/vendors/datatable/js/dataTables.responsive.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/datatable/js/dataTables.responsive.min.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:53	19504/19504	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd35c0-4c30%22	https://demo.dashboardpack.com/marketing-html/vendors/datatable/js/dataTables.buttons.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/datatable/js/dataTables.buttons.min.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:54	26231/26231	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd35be-6677%22	https://demo.dashboardpack.com/marketing-html/vendors/datatable/js/buttons.flash.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/datatable/js/buttons.flash.min.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:55	101939/101939	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd35c2-18e33%22	https://demo.dashboardpack.com/marketing-html/vendors/datatable/js/jszip.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/datatable/js/jszip.min.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:58	1093401/1093401	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd35c3-10af19%22	https://demo.dashboardpack.com/marketing-html/vendors/datatable/js/pdfmake.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/datatable/js/pdfmake.min.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:59	926228/926228	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd35c5-e2214%22	https://demo.dashboardpack.com/marketing-html/vendors/datatable/js/vfs_fonts.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/datatable/js/vfs_fonts.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:46:59	24766/24766	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd35be-60be%22	https://demo.dashboardpack.com/marketing-html/vendors/datatable/js/buttons.html5.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/datatable/js/buttons.html5.min.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:47:00	2302/2302	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd35c0-8fe%22	https://demo.dashboardpack.com/marketing-html/vendors/datatable/js/buttons.print.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/datatable/js/buttons.print.min.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:47:00	156721/156721	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3454-26431%22	https://demo.dashboardpack.com/marketing-html/js/chart.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/js/chart.min.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:47:01	6244/6244	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3543-1864%22	https://demo.dashboardpack.com/marketing-html/vendors/progressbar/jquery.barfiller.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/progressbar/jquery.barfiller.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:47:02	22654/22654	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3550-587e%22	https://demo.dashboardpack.com/marketing-html/vendors/tagsinput/tagsinput.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/tagsinput/tagsinput.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:47:03	322936/322936	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3556-4ed78%22	https://demo.dashboardpack.com/marketing-html/vendors/text_editor/summernote-bs4.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/text_editor/summernote-bs4.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:47:03	211537/211537	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd34e0-33a51%22	https://demo.dashboardpack.com/marketing-html/vendors/am_chart/amcharts.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/am_chart/amcharts.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:47:04	25776/25776	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3543-64b0%22	https://demo.dashboardpack.com/marketing-html/vendors/scroll/perfect-scrollbar.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/scroll/perfect-scrollbar.min.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:47:05	798/798	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3545-31e%22	https://demo.dashboardpack.com/marketing-html/vendors/scroll/scrollable-custom.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/scroll/scrollable-custom.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:47:06	145102/145102	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3503-236ce%22	https://demo.dashboardpack.com/marketing-html/vendors/chart_am/charts.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/chart_am/charts.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:47:07	1596/1596	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3502-63c%22	https://demo.dashboardpack.com/marketing-html/vendors/chart_am/animated.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/chart_am/animated.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:47:07	1016270/1016270	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3504-f81ce%22	https://demo.dashboardpack.com/marketing-html/vendors/chart_am/core.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/chart_am/core.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:47:07	1439/1439	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3505-59f%22	https://demo.dashboardpack.com/marketing-html/vendors/chart_am/kelly.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/chart_am/kelly.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:47:08	4296/4296	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3502-10c8%22	https://demo.dashboardpack.com/marketing-html/vendors/chart_am/chart-custom.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/chart_am/chart-custom.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:47:09	11194/11194	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3454-2bba%22	https://demo.dashboardpack.com/marketing-html/js/custom.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/js/custom.js	(from https://demo.dashboardpack.com/marketing-html/index.html)
14:47:12	78748/78748	---M--	200	added ('OK')	application/octet-stream	etag:%225fbd35ec-1339c%22	https://demo.dashboardpack.com/marketing-html/vendors/themefy_icon/fonts/themify.eot?-fvbane	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/themefy_icon/fonts/themify9f24.eot	(from https://demo.dashboardpack.com/marketing-html/vendors/themefy_icon/themify-icons.css)
14:47:19	78748/78748	---M--	200	added ('OK')	application/octet-stream	etag:%225fbd35ec-1339c%22	https://demo.dashboardpack.com/marketing-html/vendors/themefy_icon/fonts/themify.eot?	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/themefy_icon/fonts/themifyd41d.eot	(from https://demo.dashboardpack.com/marketing-html/vendors/themefy_icon/themify-icons.css)
14:47:20	56108/56108	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225fbd35ed-db2c%22	https://demo.dashboardpack.com/marketing-html/vendors/themefy_icon/fonts/themify.woff?-fvbane	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/themefy_icon/fonts/themify9f24.woff	(from https://demo.dashboardpack.com/marketing-html/vendors/themefy_icon/themify-icons.css)
14:47:24	78584/78584	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225fbd35ec-132f8%22	https://demo.dashboardpack.com/marketing-html/vendors/themefy_icon/fonts/themify.ttf?-fvbane	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/themefy_icon/fonts/themify9f24.ttf	(from https://demo.dashboardpack.com/marketing-html/vendors/themefy_icon/themify-icons.css)
14:47:26	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225fbd35eb-3931d%22	https://demo.dashboardpack.com/marketing-html/vendors/themefy_icon/fonts/themify.svg?-fvbane	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/themefy_icon/fonts/themify9f24.svg	(from https://demo.dashboardpack.com/marketing-html/vendors/themefy_icon/themify-icons.css)
14:47:28	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Oct%202021%2009:20:31%20GMT	https://demo.dashboardpack.com/marketing-html/vendors/owl_carousel/css/owl.video.play.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/owl_carousel/css/owl.video.play.png	(from https://demo.dashboardpack.com/marketing-html/vendors/owl_carousel/css/owl.carousel.css)
14:47:31	129352/129352	---M--	200	added ('OK')	application/octet-stream	etag:%225fbd35cb-1f948%22	https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-brands-400.eot	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-brands-400.eot	(from https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/css/all.min.css)
14:47:32	129352/129352	---M--	200	added ('OK')	application/octet-stream	etag:%225fbd35cb-1f948%22	https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-brands-400.eot?	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-brands-400d41d.eot	(from https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/css/all.min.css)
14:47:35	87352/87352	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225fbd35cc-15538%22	https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-brands-400.woff	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-brands-400.woff	(from https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/css/all.min.css)
14:47:36	129048/129048	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225fbd35cd-1f818%22	https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-brands-400.ttf	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-brands-400.ttf	(from https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/css/all.min.css)
14:47:36	74508/74508	---M--	200	added ('OK')	application/font-woff2	etag:%225fbd35ce-1230c%22	https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-brands-400.woff2	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-brands-400.woff2	(from https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/css/all.min.css)
14:47:37	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Oct%202021%2009:20:40%20GMT	https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-brands-400.svg	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-brands-400.svg	(from https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/css/all.min.css)
14:47:38	34388/34388	---M--	200	added ('OK')	application/octet-stream	etag:%225fbd35ce-8654%22	https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-regular-400.eot	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-regular-400.eot	(from https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/css/all.min.css)
14:47:39	34388/34388	---M--	200	added ('OK')	application/octet-stream	etag:%225fbd35ce-8654%22	https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-regular-400.eot?	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-regular-400d41d.eot	(from https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/css/all.min.css)
14:47:40	13580/13580	---M--	200	added ('OK')	application/font-woff2	etag:%225fbd35d0-350c%22	https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-regular-400.woff2	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-regular-400.woff2	(from https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/css/all.min.css)
14:47:42	16804/16804	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225fbd35d0-41a4%22	https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-regular-400.woff	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-regular-400.woff	(from https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/css/all.min.css)
14:47:42	34092/34092	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225fbd35cf-852c%22	https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-regular-400.ttf	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-regular-400.ttf	(from https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/css/all.min.css)
14:47:43	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Oct%202021%2009:20:46%20GMT	https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-regular-400.svg	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-regular-400.svg	(from https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/css/all.min.css)
14:47:47	192116/192116	---M--	200	added ('OK')	application/octet-stream	etag:%225fbd35d1-2ee74%22	https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-solid-900.eot	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-solid-900.eot	(from https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/css/all.min.css)
